year,office,state,district,election_date,forecast_date,forecast_type,party,candidate,projected_voteshare,actual_voteshare,probwin,probwin_outcome
2016,President,HI,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,62.22,1.0,1
2016,President,IA,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,51.15,1.0,1
2016,President,IA,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,41.74,0.0,0
2016,President,ID,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,59.25,1.0,1
2016,President,ID,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,27.48,0.0,0
2016,President,IL,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,38.36,0.0,0
2016,President,IL,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,55.24,1.0,1
2016,President,IN,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,56.47,1.0,1
2016,President,IN,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,37.46,0.0,0
2016,President,KS,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,56.16,1.0,1
2016,President,KS,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,35.74,0.0,0
2016,President,KY,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,62.52,1.0,1
2016,President,KY,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,32.68,0.0,0
2016,President,LA,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,58.09,1.0,1
2016,President,LA,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,38.45,0.0,0
2016,President,MA,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,32.81,0.0,0
2016,President,MA,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,60.01,1.0,1
2016,President,MD,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,33.91,0.0,0
2016,President,MD,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,60.33,1.0,1
2016,President,ME,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,44.87,0.0,0
2016,President,ME,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,47.83,1.0,1
2016,President,MI,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,47.25,0.5013167,1
2016,President,MI,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,47.03,0.4986833,0
2016,President,MN,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,44.93,0.3864,0
2016,President,MN,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,46.44,0.6136,1
2016,President,MO,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,56.38,1.0,1
2016,President,MO,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,37.87,0.0,0
2016,President,MS,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,57.86,1.0,1
2016,President,MS,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,40.06,0.0,0
2016,President,MT,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,55.65,1.0,1
2016,President,MT,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,35.41,0.0,0
2016,President,NC,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,49.83,1.0,1
2016,President,NC,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,46.17,0.0,0
2016,President,ND,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,62.96,1.0,1
2016,President,ND,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,27.23,0.0,0
2016,President,NE,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,58.75,1.0,1
2016,President,NE,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,33.7,0.0,0
2016,President,NH,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,46.46,0.4805,0
2016,President,NH,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,46.83,0.5195,1
2016,President,NJ,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,41.0,0.0,0
2016,President,NJ,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,54.99,1.0,1
2016,President,NM,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,40.04,0.0,0
2016,President,NM,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,48.26,1.0,1
2016,President,NM,,2016-11-08,2016-11-09 02:09:37 -0500,live,L,Johnson,,9.34,0.0,0
2016,President,NV,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,45.5,0.0,0
2016,President,NV,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,47.92,1.0,1
2016,President,NY,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,36.51,0.0,0
2016,President,NY,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,59.0,1.0,1
2016,President,OH,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,51.31,1.0,1
2016,President,OH,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,43.24,0.0,0
2016,President,OK,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,65.32,1.0,1
2016,President,OK,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,28.93,0.0,0
2016,President,OR,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,39.09,0.0,0
2016,President,OR,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,50.07,1.0,1
2016,President,PA,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,48.17,1.0,1
2016,President,PA,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,47.46,0.0,0
2016,President,RI,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,38.9,0.0,0
2016,President,RI,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,54.41,1.0,1
2016,President,SC,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,54.94,1.0,1
2016,President,SC,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,40.67,0.0,0
2016,President,SD,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,61.53,1.0,1
2016,President,SD,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,31.74,0.0,0
2016,President,TN,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,60.72,1.0,1
2016,President,TN,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,34.72,0.0,0
2016,President,TX,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,52.1,1.0,1
2016,President,TX,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,43.12,0.0,0
2016,President,UT,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,45.05,1.0,1
2016,President,UT,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,27.17,0.0,0
2016,President,UT,,2016-11-08,2016-11-09 02:09:37 -0500,live,I,Mcmullin,,21.31,0.0,0
2016,President,VA,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,44.43,0.0,0
2016,President,VA,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,49.75,1.0,1
2016,President,VT,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,30.27,0.0,0
2016,President,VT,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,56.68,1.0,1
2016,President,WA,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,36.83,0.0,0
2016,President,WA,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,52.54,1.0,1
2016,President,WI,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,47.22,0.50015,1
2016,President,WI,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,46.45,0.49985,0
2016,President,WV,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,67.85,1.0,1
2016,President,WV,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,26.18,0.0,0
2016,President,WY,,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,68.17,1.0,1
2016,President,WY,,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,21.88,0.0,0
2016,President,ME,1,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,39.15,0.1650333,0
2016,President,ME,1,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,53.96,0.8349667,1
2016,President,ME,2,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,51.26,0.48205,1
2016,President,ME,2,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,40.98,0.51795,0
2016,President,NE,1,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,56.18,0.86225,1
2016,President,NE,1,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,35.46,0.13775,0
2016,President,NE,2,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,47.16,0.6165833,1
2016,President,NE,2,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,44.92,0.3834167,0
2016,President,NE,3,2016-11-08,2016-11-09 02:09:37 -0500,live,R,Trump,,73.92,0.9780167,1
2016,President,NE,3,2016-11-08,2016-11-09 02:09:37 -0500,live,D,Clinton,,19.73,0.021983299999999997,0
2016,President,AK,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,51.28,0.8199166999999999,1
2016,President,AK,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,36.55,0.1800833,0
2016,President,AL,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,62.08,1.0,1
2016,President,AL,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,34.36,0.0,0
2016,President,AR,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,60.57,1.0,1
2016,President,AR,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,33.65,0.0,0
2016,President,AZ,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,48.08,0.57585,1
2016,President,AZ,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,44.58,0.4241500000000001,0
2016,President,CA,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,31.49,0.0,0
2016,President,CA,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,61.48,1.0,1
2016,President,CO,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,43.25,0.0,0
2016,President,CO,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,48.16,1.0,1
2016,President,CT,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,40.93,0.0,0
2016,President,CT,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,54.57,1.0,1
2016,President,DC,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,4.09,0.0,0
2016,President,DC,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,90.86,1.0,1
2016,President,DE,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,41.71,0.0,0
2016,President,DE,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,53.09,1.0,1
2016,President,FL,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,48.6,1.0,1
2016,President,FL,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,47.41,0.0,0
2016,President,GA,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,50.44,1.0,1
2016,President,GA,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,45.35,0.0,0
2016,President,HI,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,30.04,0.0,0
2016,President,HI,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,62.22,1.0,1
2016,President,IA,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,51.15,1.0,1
2016,President,IA,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,41.74,0.0,0
2016,President,ID,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,59.25,1.0,1
2016,President,ID,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,27.48,0.0,0
2016,President,IL,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,38.36,0.0,0
2016,President,IL,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,55.24,1.0,1
2016,President,IN,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,56.47,1.0,1
2016,President,IN,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,37.46,0.0,0
2016,President,KS,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,56.16,1.0,1
2016,President,KS,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,35.74,0.0,0
2016,President,KY,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,62.52,1.0,1
2016,President,KY,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,32.68,0.0,0
2016,President,LA,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,58.09,1.0,1
2016,President,LA,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,38.45,0.0,0
2016,President,MA,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,32.81,0.0,0
2016,President,MA,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,60.01,1.0,1
2016,President,MD,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,33.91,0.0,0
2016,President,MD,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,60.33,1.0,1
2016,President,ME,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,44.87,0.0,0
2016,President,ME,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,47.83,1.0,1
2016,President,MI,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,47.25,0.5013167,1
2016,President,MI,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,47.03,0.4986833,0
2016,President,MN,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,44.93,0.3896167,0
2016,President,MN,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,46.44,0.6103833,1
2016,President,MO,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,56.38,1.0,1
2016,President,MO,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,37.87,0.0,0
2016,President,MS,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,57.86,1.0,1
2016,President,MS,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,40.06,0.0,0
2016,President,MT,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,55.65,1.0,1
2016,President,MT,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,35.41,0.0,0
2016,President,NC,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,49.83,1.0,1
2016,President,NC,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,46.17,0.0,0
2016,President,ND,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,62.96,1.0,1
2016,President,ND,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,27.23,0.0,0
2016,President,NE,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,58.75,1.0,1
2016,President,NE,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,33.7,0.0,0
2016,President,NH,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,46.46,0.4811333,0
2016,President,NH,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,46.83,0.5188667,1
2016,President,NJ,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,41.0,0.0,0
2016,President,NJ,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,54.99,1.0,1
2016,President,NM,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,40.04,0.0,0
2016,President,NM,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,48.26,1.0,1
2016,President,NM,,2016-11-08,2016-11-09 02:28:39 -0500,live,L,Johnson,,9.34,0.0,0
2016,President,NV,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,45.5,0.0,0
2016,President,NV,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,47.92,1.0,1
2016,President,NY,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,36.51,0.0,0
2016,President,NY,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,59.0,1.0,1
2016,President,OH,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,51.31,1.0,1
2016,President,OH,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,43.24,0.0,0
2016,President,OK,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,65.32,1.0,1
2016,President,OK,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,28.93,0.0,0
2016,President,OR,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,39.09,0.0,0
2016,President,OR,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,50.07,1.0,1
2016,President,PA,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,48.17,1.0,1
2016,President,PA,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,47.46,0.0,0
2016,President,RI,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,38.9,0.0,0
2016,President,RI,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,54.41,1.0,1
2016,President,SC,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,54.94,1.0,1
2016,President,SC,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,40.67,0.0,0
2016,President,SD,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,61.53,1.0,1
2016,President,SD,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,31.74,0.0,0
2016,President,TN,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,60.72,1.0,1
2016,President,TN,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,34.72,0.0,0
2016,President,TX,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,52.1,1.0,1
2016,President,TX,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,43.12,0.0,0
2016,President,UT,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,45.05,1.0,1
2016,President,UT,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,27.17,0.0,0
2016,President,UT,,2016-11-08,2016-11-09 02:28:39 -0500,live,I,Mcmullin,,21.31,0.0,0
2016,President,VA,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,44.43,0.0,0
2016,President,VA,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,49.75,1.0,1
2016,President,VT,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,30.27,0.0,0
2016,President,VT,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,56.68,1.0,1
2016,President,WA,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,36.83,0.0,0
2016,President,WA,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,52.54,1.0,1
2016,President,WI,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,47.22,0.50015,1
2016,President,WI,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,46.45,0.49985,0
2016,President,WV,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,67.85,1.0,1
2016,President,WV,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,26.18,0.0,0
2016,President,WY,,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,68.17,1.0,1
2016,President,WY,,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,21.88,0.0,0
2016,President,ME,1,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,39.15,0.1717333,0
2016,President,ME,1,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,53.96,0.8282667,1
2016,President,ME,2,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,51.26,0.4825833,1
2016,President,ME,2,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,40.98,0.5174167,0
2016,President,NE,1,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,56.18,0.8555832999999999,1
2016,President,NE,1,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,35.46,0.1444167,0
2016,President,NE,2,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,47.16,0.6130167,1
2016,President,NE,2,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,44.92,0.3869833,0
2016,President,NE,3,2016-11-08,2016-11-09 02:28:39 -0500,live,R,Trump,,73.92,0.9755167,1
2016,President,NE,3,2016-11-08,2016-11-09 02:28:39 -0500,live,D,Clinton,,19.73,0.0244833,0
2016,President,AK,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,51.28,0.8249167,1
2016,President,AK,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,36.55,0.1750833,0
2016,President,AL,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,62.08,1.0,1
2016,President,AL,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,34.36,0.0,0
2016,President,AR,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,60.57,1.0,1
2016,President,AR,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,33.65,0.0,0
2016,President,AZ,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,48.08,0.5787,1
2016,President,AZ,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,44.58,0.4213,0
2016,President,CA,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,31.49,0.0,0
2016,President,CA,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,61.48,1.0,1
2016,President,CO,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,43.25,0.0,0
2016,President,CO,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,48.16,1.0,1
2016,President,CT,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,40.93,0.0,0
2016,President,CT,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,54.57,1.0,1
2016,President,DC,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,4.09,0.0,0
2016,President,DC,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,90.86,1.0,1
2016,President,DE,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,41.71,0.0,0
2016,President,DE,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,53.09,1.0,1
2016,President,FL,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,48.6,1.0,1
2016,President,FL,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,47.41,0.0,0
2016,President,GA,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,50.44,1.0,1
2016,President,GA,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,45.35,0.0,0
2016,President,HI,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,30.04,0.0,0
2016,President,HI,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,62.22,1.0,1
2016,President,IA,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,51.15,1.0,1
2016,President,IA,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,41.74,0.0,0
2016,President,ID,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,59.25,1.0,1
2016,President,ID,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,27.48,0.0,0
2016,President,IL,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,38.36,0.0,0
2016,President,IL,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,55.24,1.0,1
2016,President,IN,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,56.47,1.0,1
2016,President,IN,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,37.46,0.0,0
2016,President,KS,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,56.16,1.0,1
2016,President,KS,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,35.74,0.0,0
2016,President,KY,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,62.52,1.0,1
2016,President,KY,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,32.68,0.0,0
2016,President,LA,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,58.09,1.0,1
2016,President,LA,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,38.45,0.0,0
2016,President,MA,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,32.81,0.0,0
2016,President,MA,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,60.01,1.0,1
2016,President,MD,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,33.91,0.0,0
2016,President,MD,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,60.33,1.0,1
2016,President,ME,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,44.87,0.0,0
2016,President,ME,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,47.83,1.0,1
2016,President,MI,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,47.25,0.5013167,1
2016,President,MI,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,47.03,0.4986833,0
2016,President,MN,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,44.93,0.4709,0
2016,President,MN,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,46.44,0.5291,1
2016,President,MO,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,56.38,1.0,1
2016,President,MO,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,37.87,0.0,0
2016,President,MS,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,57.86,1.0,1
2016,President,MS,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,40.06,0.0,0
2016,President,MT,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,55.65,1.0,1
2016,President,MT,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,35.41,0.0,0
2016,President,NC,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,49.83,1.0,1
2016,President,NC,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,46.17,0.0,0
2016,President,ND,,2016-11-08,2016-11-09 02:32:40 -0500,live,R,Trump,,62.96,1.0,1
2016,President,ND,,2016-11-08,2016-11-09 02:32:40 -0500,live,D,Clinton,,27.23,0.0,0
